title,link,authors,source,par_num,paragraph
Why join the next Sentinel Hub Custom Script Contest,https://medium.com/sentinel-hub/why-to-join-the-next-sentinel-hub-custom-script-contest-f3adb6c8e92c?source=tag_archive---------0-----------------------,https://medium.com/@sabina.dolenc,Medium,33,"The third runner in the category Disaster Management and Prevention is the Fire Boundary script. In the case of wildfire, it is very important to understand and measure the impact of the event. The script exposes the boundary of the affected wildfire area in more contrast and detail. The author of the script used the Sentinel-2 data with band 11 and band 12. Using a higher coefficient number lead to more contrast visualization. This script is benefiting not only for firefighters to manage the spread of fire but also for recovery management effort."
Why join the next Sentinel Hub Custom Script Contest,https://medium.com/sentinel-hub/why-to-join-the-next-sentinel-hub-custom-script-contest-f3adb6c8e92c?source=tag_archive---------0-----------------------,https://medium.com/@sabina.dolenc,Medium,34,"A simple but efficient Green City script uses the NDVI to color Sentinel-2 images and create awareness of green areas in cities around the World. Green spaces represent a fundamental component of any urban ecosystem. They facilitate physical activity and relaxation, and form a refuge from noise. Trees produce oxygen, and help filter out harmful air pollution, including airborne particulate matter. Urban parks and gardens play a critical role in cooling cities, and also provide safe routes for walking and cycling. The script can serve as additional resource in urban planning and analyzing air quality in the cities."
Why join the next Sentinel Hub Custom Script Contest,https://medium.com/sentinel-hub/why-to-join-the-next-sentinel-hub-custom-script-contest-f3adb6c8e92c?source=tag_archive---------0-----------------------,https://medium.com/@sabina.dolenc,Medium,35,"The algorithm within the City Highlights script is a combination of 3 binary maps, based on the well-known NDVI, NDWI, band ratio and Normalized Difference Built-up Index (NDBI). Although we know that every location has a different behavior, the author applied crisp thresholds to those indices (plus the ratio of visible bands). The thresholds were defined empirically. The result of the script is particularly useful for an overview of where are the cities, and their relations to water bodies and vegetation areas."
Why join the next Sentinel Hub Custom Script Contest,https://medium.com/sentinel-hub/why-to-join-the-next-sentinel-hub-custom-script-contest-f3adb6c8e92c?source=tag_archive---------0-----------------------,https://medium.com/@sabina.dolenc,Medium,36,"The Sentinel-1 Urban Areas script is useful for locating urban areas and individual buildings. It uses VH and VV polarizations to highlight different buildings and topology orientations with purple and green colors. Radar is very accurate; it detects almost every building and is not obstructed by clouds. It can be used to track urban expansion, to detect illegally built buildings, estimate building type or locate buildings in high-risk areas (such as floods). The script does not work in high elevation areas, where snow and high elevation differences are also highlighted and it becomes difficult to separate urban areas from them."
Why join the next Sentinel Hub Custom Script Contest,https://medium.com/sentinel-hub/why-to-join-the-next-sentinel-hub-custom-script-contest-f3adb6c8e92c?source=tag_archive---------0-----------------------,https://medium.com/@sabina.dolenc,Medium,37,"The goal of the Land Surface Temperature (LST) Mapping script is to define LST by using data from Landsat 8. EO Browser already has Thermal rendering, however, only brightness temperature (BT) in Kelvin is calculated. Additional steps are required for LST retrieval using bands 4, 5, 10 (and 11). The values for surface roughness, NDVI (vegetation, soil) and average emissivity of terrestrial materials are preselected to enable calculation of LST. For better results, later values should be adjusted accordingly to the specific area of analysis."
Why join the next Sentinel Hub Custom Script Contest,https://medium.com/sentinel-hub/why-to-join-the-next-sentinel-hub-custom-script-contest-f3adb6c8e92c?source=tag_archive---------0-----------------------,https://medium.com/@sabina.dolenc,Medium,38,"The script can be used on a single image or in the multi-temporal analysis. In case of a single image or multi-temporal average and standard deviation analysis, cloud coverage should be as low as possible, e.g. at least 10% or lower, if possible. Here would be an option to improve this script and add cloud detection algorithm, which would improve results."
Why join the next Sentinel Hub Custom Script Contest,https://medium.com/sentinel-hub/why-to-join-the-next-sentinel-hub-custom-script-contest-f3adb6c8e92c?source=tag_archive---------0-----------------------,https://medium.com/@sabina.dolenc,Medium,39,"The Monthly Composite script is computed with best bands ratio and meant for all who want a cloud free image representing the last 31 days. In order to select the best pixel in a month (and avoid cloud), a selection is made using a ratio:"
Why join the next Sentinel Hub Custom Script Contest,https://medium.com/sentinel-hub/why-to-join-the-next-sentinel-hub-custom-script-contest-f3adb6c8e92c?source=tag_archive---------0-----------------------,https://medium.com/@sabina.dolenc,Medium,40,"Barren Soil script — The bare ground index is the Bare soil index, applied to the red channel. It shows all vegetation in green and the bare ground in red. It could be useful for soil mapping since it informs the user where to do remote sensing analysis on bare ground, where crops were collected or where crops are not growing, the location of landslides or the extent of erosion in non-vegetated areas. Unfortunately, it also highlights certain buildings, making bare ground areas difficult to separate from dwellings. It should be noted, that the result depends on season vegetation and farming."
Why join the next Sentinel Hub Custom Script Contest,https://medium.com/sentinel-hub/why-to-join-the-next-sentinel-hub-custom-script-contest-f3adb6c8e92c?source=tag_archive---------0-----------------------,https://medium.com/@sabina.dolenc,Medium,41,The Seldom and Regular Water Surface Detection script was awarded as the best SAR script as well as the second best in the category Disaster Management and Prevention previously described.
Why join the next Sentinel Hub Custom Script Contest,https://medium.com/sentinel-hub/why-to-join-the-next-sentinel-hub-custom-script-contest-f3adb6c8e92c?source=tag_archive---------0-----------------------,https://medium.com/@sabina.dolenc,Medium,42,The second best SAR script — Sentinel-1 Urban Areas — also won the third prize in the category Air Quality and Urban Planning.
Why join the next Sentinel Hub Custom Script Contest,https://medium.com/sentinel-hub/why-to-join-the-next-sentinel-hub-custom-script-contest-f3adb6c8e92c?source=tag_archive---------0-----------------------,https://medium.com/@sabina.dolenc,Medium,43,"The Forest Hurricane script helps in visualization of forest damage after a hurricane. The script is based on Sentinel-1 radar data. With the help of the script, you can specify the area of damage a few days after the disaster (regardless of weather conditions, cloudiness). The visualization allows you to quickly determine the extent of a damage and can be useful for emergency services to plan the right amount of equipment and people to help."
Why join the next Sentinel Hub Custom Script Contest,https://medium.com/sentinel-hub/why-to-join-the-next-sentinel-hub-custom-script-contest-f3adb6c8e92c?source=tag_archive---------0-----------------------,https://medium.com/@sabina.dolenc,Medium,44,"We were super excited to receive many useful scripts, although this meant a though job for our judges. But one thing was indisputable, the best overall script was created by Stavros Dafis from Greece. With the script Detecting deep moist convection with Sentinel-2, already described above, he won a trip to ESRIN and the first prize in the category Disaster Management and Prevention."
Why join the next Sentinel Hub Custom Script Contest,https://medium.com/sentinel-hub/why-to-join-the-next-sentinel-hub-custom-script-contest-f3adb6c8e92c?source=tag_archive---------0-----------------------,https://medium.com/@sabina.dolenc,Medium,45,Click here to learn more about the basic custom scripts and how to make useful and beautiful satellite images.
Geospatial Pondering: A little Intro,https://medium.com/@williamray9/geospatial-pondering-a-little-intro-57db77234160?source=tag_archive---------0-----------------------,https://medium.com/@williamray9,Medium,1,"I’ve worked in the geospatial world in GIS and Remote Sensing for nearly 5 years, recently starting a new role which entails delving into a lot more data science and deep learning. I’ve always had a passion for all things geography-related, and only recently have I become familiar with all the technical tools around spatial analysis."
